ApplicationID,SubmissionID,ApplicantRole,AssociationCooperativeOwner,AddressNumber,StreetDirection,StreetName,StreetType,NumberofUnits,PIN,VoteDate,RecordedDate,SignedDate,Latitude,Longitude,Location,CommunityAreas,ZipCodes,Boundaries-ZIPCodes,CensusTracts,Wards
2328,PB2018A02328,Registered Agent,THE 722-28 WEST ADDISON CONDOMINIUM ASSOCIATION,722-728,W,Addison,ST,11,14-21-107-015-0000,,06/07/2018,06/07/2018,41.94742252,-87.64812044,"(41.94742251742003, -87.64812043896505)",57,21186,53,726,39
2327,PB2018A02327,Board Treasurer,Regal Condo Association,4150-4152,S,Indiana,AVE,8,20-03-114-031-1001-1008,09/01/2005,05/30/2018,05/30/2018,41.81867845,-87.62161126,"(41.81867844932078, -87.62161126280614)",4,4301,36,163,9
2325,PB2018A02325,"Kristen Lange, President",Monticello Condo Association,5678,W,Higgins,AVE,6,13-08-421-073-1001; 13-08-421-073-1002; 13-08-421-073-1003; 13-08-421-073-1004; 13-08-421-073-1005; 13-08-421-073-1006,05/22/2018,05/23/2018,05/23/2018,41.97114209,-87.7701561,"(41.97114209231658, -87.77015609663353)",11,21869,48,780,50
2323,PB2018A02323,Board President,East Water Place Homeowners Association,433-447,N,McClurg,CT,56,17-10-221-023-0000 thru 17-10-221-070-0000,,05/18/2018,05/18/2018,41.88959105,-87.61747639,"(41.88959104593417, -87.61747639366256)",37,21182,6,159,36
2322,PB2018A02322,Board President,East Water Place Homeowners Association,408-456,E,North Water,ST,56,17-10-221-023-0000 thru 17-10-221-070-0000,,05/18/2018,05/18/2018,41.88962799,-87.61725297,"(41.88962798987845, -87.61725297163323)",37,21182,6,159,36
2321,PB2018A02321,property manager,Imperial Towers Condo Association,4250,N,Marine,DR,862,14-16-301-041-1001-1862,08/17/2016,05/18/2018,05/18/2018,41.96001995,-87.64690603,"(41.96001995401928, -87.64690602761853)",31,21186,53,636,39
2320,PB2018A02320,Registered Agent,"5117 Kimbark Condominium, Inc.",5117-5119,S,Kimbark,AVE,6,"20-11-401-045-1002, 20-11-401-045-1004, 20-11-401-045-1005, 20-11-401-045-1006, 20-11-401-045-1001, 20-11-401-045-1003",04/18/2018,05/17/2018,05/17/2018,41.80192909,-87.59493376,"(41.80192908912713, -87.59493376341862)",8,21192,10,412,10
2318,PB2018A02318,Assistant Community Manager,Granville Beach Condominium Association,6171,N,Sheridan,RD,311,14052110231265,08/27/2017,05/16/2018,05/16/2018,41.99432936,-87.65537018,"(41.994329357624444, -87.65537017686654)",76,4451,14,45,16
2317,PB2018A02317,Owner,,2101,W,Irving Park,RD,5,14-19-105-033-0000,,05/14/2018,05/14/2018,41.95401015,-87.68124094,"(41.95401015404328, -87.68124094099036)",46,21538,39,613,18
2316,PB2018A02316,Owner,,3656,N,Ashland,AVE,8,14-19-232-021-0000,,05/14/2018,05/14/2018,41.94866423,-87.66905079,"(41.948664225929576, -87.66905078783824)",57,21186,53,689,18
2315,PB2018A02315,Owner,,3901,N,Lincoln,AVE,6,14-19-203-007-0000,,05/14/2018,05/14/2018,41.95244388,-87.67739535,"(41.952443877830326, -87.6773953526345)",46,21186,53,644,18
2314,PB2018A02314,Owner,,5116-5120,S,Harper,AVE,60,20-11-404-007-0000,,05/12/2018,05/12/2018,41.80192878,-87.58929147,"(41.80192877655737, -87.58929146628391)",8,21192,10,405,10
2313,PB2018A02313,Registered Agent,,801-811,W,Bradley,PL,20,14-20-223-049-1002-1017,,05/02/2018,05/02/2018,41.95000593,-87.64969469,"(41.9500059245378, -87.64969469334677)",57,21186,53,727,39
2312,PB2018A02312,Owner,,2648,W,Iowa,ST,6,16-01-421-023-0000,,04/25/2018,04/25/2018,41.89760431,-87.69377806,"(41.8976043090514, -87.69377805795875)",25,21560,4,543,49
2311,PB2018A02311,Owner,,2624,W,Iowa,ST,6,16-01-421-031-0000,,04/25/2018,04/25/2018,41.8976118,-87.69286013,"(41.89761179832533, -87.69286013364804)",25,21560,4,543,49
2310,PB2018A02310,Owner,,2732,W,Chicago,AVE,6,16-01-424-041-0000,,04/25/2018,04/25/2018,41.8957681,-87.69540752,"(41.89576810421064, -87.69540751762449)",25,21560,4,543,49
2309,PB2018A02309,Owner,,1840,W,Augusta,BLVD,6,17-06-415-040-0000,,04/25/2018,04/25/2018,41.89971665,-87.67389331,"(41.89971665089839, -87.67389331353051)",25,21560,4,462,11
2308,PB2018A02308,Owner,,815,N,Fairfield,AVE,6,16-01-425-020-0000,,04/25/2018,04/25/2018,41.89615832,-87.69533467,"(41.89615832093159, -87.69533466604405)",25,21560,4,543,49
2307,PB2018A02307,Premier Management Services,SoNo West Condominium Association,860,W,Blackhawk,ST,198,1705214010,,04/24/2018,04/24/2018,41.908646,-87.65064219,"(41.90864599993553, -87.65064219250912)",37,22620,49,108,11
2306,PB2018A02306,Property Manager,Kinetic Lofts at Rainbo Village Condominium Association,4814-4846,N,Clark,ST,88,14-08-315-058-1001,03/29/2018,04/18/2018,04/18/2018,41.96942047,-87.66771207,"(41.96942046680135, -87.66771206889904)",31,22616,15,610,18
2256,PB2018A02256,Registered Agent,Green Street Village Condominium,463-465,N,Green,ST,8,17-08-253-030-1000,,04/12/2018,04/12/2018,41.89085201,-87.64863805,"(41.89085201148302, -87.64863805275637)",25,22620,49,522,46
2251,PB2018A02251,Attorney,Superior at LaSalle Condominium,150,W,Superior,ST,54,17-09-203-032-1001 through 1131,,04/04/2018,04/04/2018,41.89571571,-87.63321222,"(41.89571570483388, -87.63321222249803)",37,4446,55,670,11
2248,PB2018A02248,Property Manager,,1743,W,Erie,ST,9,17-07-214-007-0000,,04/03/2018,04/03/2018,41.89316603,-87.67135458,"(41.89316603227851, -87.6713545832666)",25,21560,4,520,41
2247,PB2018A02247,Property Manager,,5329,N,Glenwood,AVE,6,14-08-118-010-0000,,04/03/2018,04/03/2018,41.97894132,-87.66467786,"(41.97894132352834, -87.66467785641538)",76,22616,15,540,16
2246,PB2018A02246,Property Manager,,5117,N,Western,AVE,5,14-07-303-002-0000,,04/03/2018,04/03/2018,41.97467848,-87.68896121,"(41.97467848265179, -87.68896120624524)",6,21849,20,54,24
2245,PB2018A02245,Property Manager,,4922,N,Spaulding,AVE,4,13-11-421-020-0000,,04/03/2018,04/03/2018,41.97093113,-87.71113636,"(41.9709311255388, -87.71113635463618)",14,21849,20,750,20
2244,PB2018A02244,Property Manager,,3905-3929,N,Western,AVE,39,14-19-100-029-0000,,04/03/2018,04/03/2018,41.95235695,-87.68827196,"(41.9523569518767, -87.68827195827028)",46,21538,39,613,18
2243,PB2018A02243,Property Manager,,3901-3907,W,Belden,AVE,10,13-35-108-007-0000,,04/03/2018,04/03/2018,41.92257305,-87.724334,"(41.922573053037134, -87.72433400292918)",23,22535,1,74,12
2242,PB2018A02242,Property Manager,,3830-3834,W,Irving Park,RD,13,13-14-328-035-0000,,04/03/2018,04/03/2018,41.95381329,-87.72400515,"(41.95381328703704, -87.72400514652853)",16,21538,39,364,50
2241,PB2018A02241,Property Manager,,3743,W,Armitage,AVE,7,13-35-303-005-0000,,04/03/2018,04/03/2018,41.91712368,-87.72097206,"(41.91712368363091, -87.72097206430206)",23,22535,1,388,49
2239,PB2018A02239,Property Manager,,3549,W,Shakespeare,AVE,5,13-35-221-012-0000,,04/03/2018,04/03/2018,41.91993407,-87.71560784,"(41.919934068845265, -87.71560783612198)",23,22535,1,550,12
2238,PB2018A02238,Property Manager,,3545,W,Fullerton,AVE,8,13-35-200-012-0000,,04/03/2018,04/03/2018,41.92451295,-87.71539907,"(41.924512950059544, -87.7153990657848)",23,22535,1,550,12
2234,PB2018A02234,Property Manager,,3853,W,Schubert,AVE,13,13-26-309-001-0000,,04/03/2018,04/03/2018,41.92992442,-87.72418603,"(41.92992442208041, -87.72418603075694)",23,22535,1,107,17
2233,PB2018A02233,Property Manager,,2657-2659,N,Springfield,AVE,13,13-26-309-001-0000,,04/03/2018,04/03/2018,41.9298826,-87.72433328,"(41.92988260245245, -87.72433328435412)",23,22535,1,107,17
2232,PB2018A02232,Property Manager,,2649,W,Walton,ST,5,16-01-421-003-0000,,04/03/2018,04/03/2018,41.89829487,-87.69379746,"(41.89829486522647, -87.69379745877973)",25,21560,4,543,49
2231,PB2018A02231,Property Manager,,2646,W,Potomac,AVE,8,16-01-223-026-0000,,04/03/2018,04/03/2018,41.90488941,-87.69388268,"(41.90488940572966, -87.69388267633094)",25,21560,4,543,49
2230,PB2018A02230,Property Manager,,2626,W,Armitage,AVE,7,13-36-229-036-0000,,04/03/2018,04/03/2018,41.91763009,-87.69358368,"(41.91763008728489, -87.69358368104733)",23,22535,1,294,41
2228,PB2018A02228,Property Manager,,2616,W,Augusta,BLVD,5,16-01-413-037-0000,,04/03/2018,04/03/2018,41.89943395,-87.6925998,"(41.899433944763786, -87.69259980342014)",25,21560,4,543,49
2226,PB2018A02226,Property Manager,,2543-2545,N,Springfield,AVE,13,13-26-317-040-0000,,04/03/2018,04/03/2018,41.92762549,-87.72427196,"(41.927625485366356, -87.72427196202719)",23,22535,1,186,17
2223,PB2018A02223,Property Manager,,2340,N,Leavitt,ST,5,14-31-104-040-0000,,04/03/2018,04/03/2018,41.92390739,-87.68287661,"(41.92390739086624, -87.68287661213907)",23,22535,1,324,40
2222,PB2018A02222,Property Manager,,2301,N,Monticello,AVE,6,13-35-107-024-0000,,04/03/2018,04/03/2018,41.92285389,-87.71801883,"(41.92285389330173, -87.71801883308271)",23,22535,1,74,12
2221,PB2018A02221,Property Manager,,2223-2225,N,Hamlin,AVE,11,13-35-112-001-0000,,04/03/2018,04/03/2018,41.92157826,-87.7216497,"(41.9215782633186, -87.72164970003114)",23,22535,1,74,12
2220,PB2018A02220,Property Manager,,2203,W,Erie,ST,5,17-07-114-023-0000,,04/03/2018,04/03/2018,41.89298696,-87.68206592,"(41.8929869592361, -87.68206592162923)",25,21184,28,546,49
2219,PB2018A02219,Property Manager,,2122,W,Charleston,ST,6,14-31-126-032-0000,,04/03/2018,04/03/2018,41.92008237,-87.68112267,"(41.920082372560046, -87.68112266686656)",23,22535,1,178,40
2218,PB2018A02218,Property Manager,,2117,N,Kedzie,AVE,9,13-36-113-006-0000,,04/03/2018,04/03/2018,41.91979205,-87.70690431,"(41.919792046663495, -87.70690430942867)",23,22535,1,371,40
2216,PB2018A02216,Property Manager,,1944-1950,N,Spaulding,AVE,37,13-35-403-007-0000,,04/03/2018,04/03/2018,41.916869,-87.7104284,"(41.916868997463425, -87.71042840163975)",23,22535,1,387,49
2215,PB2018A02215,Property Manager,,1936,N,Central Park,AVE,10,13-35-306-024-0000,,04/03/2018,04/03/2018,41.91652223,-87.71689519,"(41.91652223201418, -87.7168951853636)",23,22535,1,388,41
2213,PB2018A02213,Property Manager,,1658,N,Harding,AVE,5,13-35-322-016-0000,,04/03/2018,04/03/2018,41.91163022,-87.72531208,"(41.91163021737749, -87.72531207641205)",24,22535,1,391,49
2212,PB2018A02212,Property Manager,,1651,N,Claremont,AVE,5,14-31-327-007-0000,,04/03/2018,04/03/2018,41.91178523,-87.68589243,"(41.91178522902931, -87.68589242708022)",25,22535,1,298,40
2211,PB2018A02211,Property Manager,,1513,W,Addison,ST,5,14-20-301-005-0000,,04/03/2018,04/03/2018,41.94691023,-87.66700067,"(41.94691022661695, -87.66700067065446)",57,21186,22,239,25
2210,PB2018A02210,Property Manager,,1507-1509,N,Avers,AVE,6,16-02-103-021-0000,,04/03/2018,04/03/2018,41.9083734,-87.72268287,"(41.908373394636364, -87.72268286731646)",24,4299,5,454,49
2209,PB2018A02209,Property Manager,,1417,W,Cullerton,ST,6,17-20-322-018-0000,,04/03/2018,04/03/2018,41.85503252,-87.66195503,"(41.85503252103659, -87.66195502912059)",33,14920,43,365,26
2208,PB2018A02208,Property Manager,,1404,N,Noble,ST,7,17-05-110-061-1001,,04/03/2018,04/03/2018,41.90720058,-87.66287613,"(41.90720058238122, -87.6628761338915)",25,22620,49,483,11
2207,PB2018A02207,Property Manager,,1355,W,Walton,ST,6,17-05-320-007-0000,,04/03/2018,04/03/2018,41.89878187,-87.66179194,"(41.89878186943865, -87.66179193704278)",25,22620,49,109,46
2206,PB2018A02206,Property Manager,,1323,S,Michigan,AVE,30,17-22-105-042-1002,,04/02/2018,04/02/2018,41.86511172,-87.62395236,"(41.86511171796822, -87.62395236207038)",34,14913,35,374,9
2205,PB2018A02205,Property Manager,,1322,W,18th,PL,8,17-20-313-028-0000,,04/02/2018,04/02/2018,41.8571002,-87.65980811,"(41.85710019581207, -87.65980810606207)",33,14920,43,365,26
2204,PB2018A02204,Property Manager,,1304,W,Ohio,ST,7,17-08-119-021-0000,,04/02/2018,04/02/2018,41.89262946,-87.65975402,"(41.892629458443004, -87.65975401755938)",25,22620,49,521,41
2202,PB2018A02202,Property Manager,,935,W,Agatite,AVE,9,14-17-228-004-0000,,04/02/2018,04/02/2018,41.96258845,-87.6537382,"(41.9625884475427, -87.65373820001334)",31,22616,15,20,39
2200,PB2018A02200,Property Manager,,857-859,N,Hoyne,AVE,12,17-06-327-001-0000,,04/02/2018,04/02/2018,41.89758478,-87.67940206,"(41.89758477973282, -87.67940206203237)",25,21560,4,476,11
2198,PB2018A02198,Property Manager,,845,N,Leavitt,ST,6,17-06-326-005-0000,,04/02/2018,04/02/2018,41.8971687,-87.68183934,"(41.897168701774966, -87.68183934033624)",25,21560,4,476,11
2195,PB2018A02195,Property Manager,,821,N,Winchester,AVE,6,17-06-434-015-0000,,04/02/2018,04/02/2018,41.89663975,-87.67570487,"(41.89663974586249, -87.67570487426298)",25,21560,4,462,11
2193,PB2018A02193,authorized agent,656 W. Buckingham HOA,656,W,Buckingham,PL,6,14-21-308-060-0000,03/19/2018,03/27/2018,03/27/2018,41.94285747,-87.64662728,"(41.94285746560873, -87.64662728297161)",57,4449,22,730,25
2190,PB2018A02190,Owner,,1616-1617,W,Cornelia,AVE,6,14-19-417-001-0000,,03/23/2018,03/23/2018,41.94526579,-87.66955209,"(41.94526578983013, -87.66955208713223)",57,4449,22,239,18
2189,PB2018A02189,Owner,,3455-3459,N,Marshfield,AVE,6,14-19-417-001-0000,,03/23/2018,03/23/2018,41.94494763,-87.66987924,"(41.94494762934131, -87.66987924280309)",57,4449,22,239,18
2188,PB2018A02188,Owner,,1616-1622,W,Cornelia,AVE,12,14-19-408-022-0000,,03/23/2018,03/23/2018,41.94526579,-87.66955209,"(41.94526578983013, -87.66955208713223)",57,4449,22,239,18
2187,PB2018A02187,Managing Agent,Apex Condo Association,859,W,Erie,ST,55,17-08-235-049-1001-1112,,03/23/2018,03/23/2018,41.89323573,-87.65001924,"(41.893235727961915, -87.65001923662217)",25,22620,49,522,46
2186,PB2018A02186,Condominium Board Member,Barry Court Condominiums,734-736,W,Barry,AVE,18,"14-28-104-110-1001, 14-28-104-110-1002, 14-28-104-110-1003, 14-28-104-110-1004, 14-28-104-110-1005, 14-28-104-110-1006, 14-28-104-110-1007, 14-28-104-110-1008, 14-28-104-110-1009, 14-28-104-110-1010, 14-28-104-110-1011, 14-28-104-110-1012, 14-28-104-110-1013, 14-28-104-110-1014, 14-28-104-110-1015, 14-28-104-110-1016, 14-28-104-110-1017, 14-28-104-110-1018",,03/22/2018,03/22/2018,41.93795922,-87.64818783,"(41.93795922208129, -87.64818783412113)",57,4449,22,682,25
2185,PB2018A02185,Owner,,3330,N,Lake Shore,DR,60,14-21-310-018-0000,,03/22/2018,03/22/2018,41.94316079,-87.64055682,"(41.94316079265045, -87.64055681622992)",57,4449,22,535,25
2184,PB2018A02184,Owner,,1700-1708,W,Cornelia,AVE,12,14-19-406-033-0000,,03/22/2018,03/22/2018,41.94523999,-87.67131595,"(41.94523998871572, -87.67131595424965)",57,4449,22,239,18
2183,PB2018A02183,Owner,,3500-3510,N,Paulina,ST,10,14-19-406-033-0000,,03/22/2018,03/22/2018,41.94522049,-87.67140211,"(41.94522048521601, -87.67140210682162)",57,4449,22,239,18
2182,PB2018A02182,Owner,,1301-1311,W,Roscoe,ST,17,14-20-318-029-0000,,03/22/2018,03/22/2018,41.94334541,-87.66161196,"(41.943345409982484, -87.66161196144893)",57,4449,22,741,25
2181,PB2018A02181,Owner,,10,W,Elm,ST,141,17-04-407-015-0000,,03/22/2018,03/22/2018,41.90328039,-87.62904275,"(41.90328038833401, -87.62904275288018)",37,14926,54,230,11
2180,PB2018A02180,Property Manager,Midway Court Condo Assoc,6447-6451,S,Narragansett,AVE,12,19-20-112-025-0000,03/13/2018,03/22/2018,03/22/2018,41.77445114,-87.78098895,"(41.77445113820187, -87.7809889480977)",62,22268,7,266,6
2179,PB2018A02179,Registered Agent,6832 S. CLYDE CONDOMINIUM,6832,S,Clyde,AVE,4,20-24-408-029-1000,,03/21/2018,03/21/2018,41.77065606,-87.57412214,"(41.77065605550866, -87.57412213719769)",39,22538,24,152,33
2178,PB2018A02178,Board President,4343 Clarendon Condominium Association,4343,N,Clarendon,AVE,450,14-16-300-032-1001-1451,03/20/2018,03/21/2018,03/21/2018,41.96166714,-87.64976057,"(41.96166713685557, -87.64976056950601)",31,21186,53,636,39
2173,PB2018A02173,Registered Agent,The 846 West Newport Condominium Association,846,W,Newport,AVE,7,20-410-036-0000,03/12/2018,03/13/2018,03/13/2018,41.94461216,-87.65120113,"(41.944612163840624, -87.6512011248036)",57,4449,22,731,25
2172,PB2018A02172,Property Manager,,1330,E,53RD,ST,267,20-11-408-061,,03/12/2018,03/12/2018,41.79959787,-87.59376104,"(41.79959786938958, -87.59376103688076)",8,21192,10,499,10
2171,PB2018A02171,Registered Agent,Magnolia Grace Condominium Association,1219-1221,W,Grace,ST,12,14-20-118-046-1007,03/05/2018,03/09/2018,03/09/2018,41.95092595,-87.66011301,"(41.950925951328, -87.66011301193467)",57,21186,53,728,25
2170,PB2018A02170,Registered Agent,Magnolia Grace Condominium Association,3763-3765,N,Magnolia,AVE,12,14-20-118-046-1007,03/05/2018,03/09/2018,03/09/2018,41.95076353,-87.66033233,"(41.950763527984726, -87.66033232498829)",57,21186,53,728,25
2169,PB2018A02169,Registered Agent,,1301-1309,W,North Shore,AVE,13,11-32-312-022-1007 thru 1019,,03/06/2018,03/06/2018,42.00339236,-87.66367777,"(42.00339236109561, -87.66367777419464)",10,21853,9,47,5
2165,PB2018A02165,Registered Agent,,1550,W,Cornelia,AVE,24,14-20-300-030-1001 through 1046,,03/06/2018,03/06/2018,41.94528179,-87.66842056,"(41.94528178483959, -87.66842056002187)",57,4449,22,239,25
2164,PB2018A02164,Registered Agent,1516 North State Parkway Condominium Association,1516,N,State,PKWY,65,17-04-210-028-1001 through 17-04-210-028-1065,,03/05/2018,03/05/2018,41.91003028,-87.6289958,"(41.91003027855709, -87.62899580425109)",37,14926,54,100,11
2163,PB2018A02163,Attorney,Townhomes on Wabash Street at 14th Place,26,E,14th,PL,16,"17-22-106-097-0000 through 17-22-106-113-0000, inclusive",,03/02/2018,03/02/2018,41.8625343,-87.6261561,"(41.862534301978165, -87.6261560964803)",34,14913,35,374,9
2162,PB2018A02162,authorized agent,Prairie Avenue Lofts Condo Assoc,221,E,Cullerton,ST,138,17-22-314-033-1001-1280,11/14/2016,03/01/2018,03/01/2018,41.85541468,-87.62141734,"(41.855414677320745, -87.62141733666955)",34,21194,40,374,9
2161,PB2018A02161,Property Manager,4928-30 N. Lester Ave Condominium Assoc.,4928-4930,N,Lester,AVE,12,13-09-317-036-1001 to 1012,,02/28/2018,02/28/2018,41.9707038,-87.76513607,"(41.97070379791133, -87.76513607057564)",11,21869,48,129,50
2148,PB2018A02148,General Manager,,728-738,N,Morgan,ST,363,17-08-207-020-0000,,02/26/2018,02/26/2018,41.89551289,-87.65275923,"(41.895512886743425, -87.65275922625075)",25,22620,49,522,46
2147,PB2018A02147,Property Manager,Circle View Condo Association,812-814,S,Miller,ST,7,17-17-420-031-0000,02/15/2018,02/20/2018,02/20/2018,41.87151925,-87.6524226,"(41.87151924460896, -87.6524225968497)",29,14917,44,87,26
2146,PB2018A02146,Owner,,2234,W,Augusta,BLVD,5,17-06-313-026-0000,,02/20/2018,02/20/2018,41.89955155,-87.68345876,"(41.899551545384824, -87.68345875542805)",25,21560,4,541,11
2145,PB2018A02145,Owner,,2302,W,Roscoe,ST,5,14-19-309-043-0000,,02/20/2018,02/20/2018,41.94323426,-87.6858731,"(41.94323426016327, -87.68587310282194)",46,21538,39,646,40
2142,PB2018A02142,Property Manager,,2300,W,Wabansia,AVE,113,14-31-319-029-1001,,02/15/2018,02/15/2018,41.9127179,-87.68491046,"(41.91271789638807, -87.6849104607153)",25,22535,1,298,40
2134,PB2018A02134,Registered Agent,10 East Delaware Condominium Association,10,E,Delaware,PL,105,17-03-209-028-1001 through 17-03-209-028-1303,,02/15/2018,02/15/2018,41.89925506,-87.62783464,"(41.89925505559848, -87.62783463799146)",37,21182,6,104,36
2133,PB2018A02133,President,Golden Court Condominium Association,2055-2061,W,Fargo,AVE,30,11-30-315-001-0000,,02/14/2018,02/14/2018,42.0163715,-87.68269629,"(42.01637150406682, -87.68269629062584)",10,22528,12,52,5
2132,PB2018A02132,President,Golden Court Condominium Association,7401-7411,N,Hoyne,AVE,30,11-30-315-001-0000,,02/14/2018,02/14/2018,42.01597912,-87.68286231,"(42.01597912159504, -87.68286230934174)",10,22528,12,52,5
2130,PB2018A02130,authorized agent,1850 W. Division Condo Association,1850,W,Division,ST,14,17-06-227-072-1001-1033,01/29/2018,02/13/2018,02/13/2018,41.90334461,-87.67447447,"(41.90334461287676, -87.67447446843926)",25,21560,4,481,41
2129,PB2018A02129,authorized agent,Gaslight Court Condo Assoc,1407-1411,N,Wells,ST,20,17-04-205-066-1001-1020,01/29/2018,02/05/2018,02/05/2018,41.90791056,-87.63446506,"(41.90791055539471, -87.63446505875015)",37,14926,54,290,46
2125,PB2018A02125,Community Manager,,1350,N,Wells,ST,292,17-04-213-009-0000,,02/01/2018,02/01/2018,41.90717643,-87.63473784,"(41.90717643035266, -87.634737839168)",37,14926,54,290,11
2124,PB2018A02124,Property Manager,Plaza 440 Private Residences Condominium Association,440,N,Wabash,AVE,457,17-10-127-019-1001 thru 1850,,01/26/2018,01/26/2018,41.89048644,-87.62682446,"(41.890486444371895, -87.62682446028889)",37,21182,6,626,36
